Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
24393,2052,1517,3707,944,1208,1830,2316,3277
24394,4026,4457,3892,2079,2381,1411,3079,3254
24395,3405,4011,572,3710,1181,1704,844,4280
24396,843,2073,1497,447,4520,4622,23,372
24397,2795,1186,957,333,90,4269,2705,4594
24398,719,3141,3774,2669,2843,2324,4316,2910
24399,438,4528,3153,2949,4765,3490,3636,1149
24400,2914,2992,1046,4408,2522,1510,644,1840
24401,3428,3591,4982,3109,2883,3744,3798,363
24402,573,2032,4392,776,439,1263,4837,287
24403,2335,3801,2984,1,2565,2449,1627,1702
24404,434,2275,4335,649,247,3600,788,1726
24405,3487,2105,3415,858,4259,2587,2043,2095
24406,2593,1688,3202,2831,2831,660,3462,3339
24407,3063,4842,4964,3778,2686,2501,3947,211
24408,2018,4161,202,241,1494,2474,153,1818
24409,4633,1,1645,4290,226,3081,235,3341
24410,4547,4525,3498,1262,4806,690,3473,565
24411,4037,2901,4137,866,234,361,2685,4506
24412,3001,3245,828,2044,602,4514,2536,3381
24413,1568,1863,1270,1249,2555,136,1295,595
24414,4410,548,3139,1677,1189,1789,2478,102
24415,1832,2288,4306,4057,3040,2838,2257,2329
24416,1288,3731,238,4998,3211,361,2152,1554
24417,1673,925,985,4491,3010,1419,1097,1296
24418,2291,3658,3720,3019,4086,4332,2040,230
24419,788,2698,1139,2963,4894,1791,4814,3090
24420,603,2932,3620,2026,3441,3144,1313,2967
24421,565,3995,3986,3513,2695,2528,33,4919
24422,3988,4665,4550,3201,2033,2560,4346,2927
24423,4106,973,3033,2585,3044,2001,1684,2652
24424,2757,4942,3235,460,2595,753,3202,1328
24425,4833,3451,4998,1349,1241,630,3575,3448
24426,4795,1985,3113,3811,3898,313,1263,2238
24427,1384,4232,2383,4633,3902,2609,4426,3973
24428,3754,4918,4930,897,1981,4410,1044,4780
24429,4840,883,715,2107,300,3425,3326,409
24430,3199,190,2825,4774,2304,1702,1453,1363
24431,669,1542,2258,3939,3017,3231,3194,263
24432,3122,3170,3909,1598,2692,361,1563,4712
24433,1334,4651,2749,1367,282,497,2297,4881
24434,3241,1598,227,529,325,2080,4430,3698
24435,2519,2053,1737,4434,2780,1372,4575,3145
24436,1778,2877,785,825,4431,3786,1899,788
24437,3125,896,3520,4726,4255,2933,2903,4945
24438,2368,3440,3870,4519,1028,2394,2082,3525
24439,1790,3122,792,4640,4801,98,4433,1028
24440,1907,4527,1381,4986,391,3511,997,1451
24441,4391,366,212,4238,645,859,4227,2586
24442,4540,4872,2445,1435,4090,1625,2953,2465
24443,844,4944,2819,708,4687,4694,1113,2921
24444,2245,1269,2082,4061,2066,3406,2056,24
24445,3685,1344,1019,4351,2566,3651,1754,405
24446,2417,2294,4521,4920,1605,1949,4949,2048
24447,1368,4734,228,2906,830,4959,1924,922
24448,3479,561,3205,2389,2349,75,1363,2949
24449,2019,4414,4145,840,2180,4061,1588,1026
24450,3270,3885,3341,117,608,377,3565,624
24451,1234,2329,3313,2898,2039,3843,1417,3194
24452,3209,364,3106,969,4038,3283,3441,598
24453,4913,1592,3845,3225,4858,163,4552,2008
24454,2308,2844,4384,4026,232,1893,2943,1483
24455,2938,718,1559,606,4945,2509,4917,3288
24456,963,881,1438,4832,2718,884,3747,109
24457,74,1999,4409,1089,4702,2940,3321,3700
24458,4565,3864,2946,1964,3439,1916,1648,3442
24459,4096,3399,1017,3840,4720,3122,110,1204
24460,1452,1760,3254,4498,3022,4525,732,2089
24461,4895,1697,2296,1261,3360,2298,2700,1183
24462,695,1200,2416,2033,4359,3020,1234,3183
24463,2894,2430,2438,1142,370,2204,1147,3050
24464,794,23,3994,714,1714,4739,3049,3766
24465,3754,2060,3617,2572,2631,952,1113,1227
24466,1734,3293,2496,1802,585,573,4684,1631
24467,1474,3050,1291,3216,3662,608,427,3599
24468,534,1514,2872,3094,1352,4360,1834,2
24469,2630,2303,2823,4677,1342,4949,3127,3564
24470,3377,2137,2084,2700,2899,3470,4501,995
24471,2734,4076,3233,630,2014,3963,928,1151
24472,33,1925,2391,900,1160,4898,4096,2695
24473,2437,3744,1820,4435,4060,195,2103,2133
24474,4111,4538,1747,1703,3093,4122,4563,4474
24475,3397,3650,2117,997,1706,1705,977,4479
24476,1018,4518,74,4037,2874,2426,4668,805
24477,4897,2250,1820,732,3419,3860,402,3992
24478,1873,4400,3888,2854,3942,3751,1621,3705
24479,4083,1675,713,870,467,3899,4050,3404
24480,3295,2870,2092,4899,3547,1610,1299,3964
24481,4981,4497,4568,728,856,374,3434,1858
24482,3501,329,675,4132,3027,4725,2590,1029
24483,1700,3941,3663,3041,3888,434,1456,1921
24484,4322,1579,2795,3343,917,4829,1529,4084
24485,4594,26,3858,986,2892,2558,81,420
24486,4770,678,1941,878,2405,3881,3141,3724
24487,47,3479,2000,4143,2521,4897,4596,1842
24488,431,4152,3054,848,256,90,1348,3597
24489,1404,1185,1378,939,3749,3412,2715,4134
24490,4017,2697,399,1139,4018,1128,1376,2014
24491,4136,640,381,1107,1410,773,201,4587
24492,2826,167,3007,2439,2450,4967,3092,1614
24493,1822,404,961,4461,3435,1308,662,3102
24494,3156,2285,2773,2100,4811,2824,1196,4175
24495,2742,2045,3765,3144,320,1395,433,3147
24496,2030,2117,2511,2164,4199,2960,453,3073
24497,747,2257,1364,931,2002,4859,1628,4224
24498,1885,3633,939,3001,293,2714,4252,760
24499,4743,829,3266,1663,3139,4362,2782,3820
24500,671,1531,2076,1748,3239,3045,1685,2917
24501,2205,3081,3695,4071,4654,4974,3995,3074
24502,1716,4484,4896,3920,3549,3341,3912,2358
24503,4053,3989,875,3489,3076,2019,321,3963
24504,350,4398,3764,4009,4364,4245,1518,2976
24505,854,279,3833,3490,3007,880,3634,657
24506,4469,263,3419,1457,2476,4147,4574,4148
24507,1386,2036,3200,1547,1427,1503,3287,2696
24508,2391,3261,4258,4488,2940,3174,909,146
24509,3149,2703,1083,481,1484,3291,3399,4093
24510,1962,724,4017,1531,806,2414,2217,2170
24511,4477,3935,1918,3597,2189,4260,1418,3916
24512,2347,1662,2056,2006,3700,4436,1178,4944
24513,491,2729,1085,3426,1677,150,2651,335
24514,3447,425,2594,2760,1621,1484,553,2690
24515,1733,4131,1890,1318,3660,1483,1255,2874
24516,189,4590,3601,2641,4751,642,1613,2724
24517,4466,258,300,3447,2314,3590,1362,1080
24518,3316,3626,4788,4842,2518,4865,680,1032
24519,916,3940,3014,2822,3666,3661,2791,1508
24520,1709,4040,4849,1334,185,2901,4193,4802
24521,3687,2833,1280,753,344,685,2095,2810
24522,2714,3428,2188,1049,3423,1129,4583,635
24523,1379,9,2116,675,3932,3690,1941,997
24524,82,2414,1306,1472,168,4753,3631,3665
24525,333,438,2300,4673,1225,106,1104,1897
24526,2570,3053,3058,3935,3376,1992,453,2189
24527,4228,196,4764,3567,3276,2286,3506,4105
24528,958,1752,940,136,309,781,2078,4501
24529,3933,4998,1441,527,1871,1633,3012,4513
24530,3446,3373,581,2542,851,4191,1833,1193
24531,3641,3394,4758,3118,1609,3914,655,278
24532,4295,3475,1198,335,2718,132,1910,2177
24533,1514,4688,1308,9,736,3763,4347,2394
24534,378,2730,282,553,4177,4352,659,4733
24535,2440,4128,1735,4023,3082,3192,1326,1463
24536,2686,3997,1845,481,4872,3794,4366,4066
24537,1887,831,3150,3713,2000,3824,456,3045
24538,983,2511,3778,3610,1337,1021,314,3357
24539,1003,4172,2798,636,3139,331,1710,2643
24540,20,86,4034,536,1522,1755,3397,3424
24541,3139,3673,1073,718,377,1720,4396,2031
24542,2382,3743,3385,2202,1677,2755,2304,2127
24543,774,1299,4353,4701,2999,2067,2139,8
24544,4760,2887,2218,1971,2199,785,844,3212
24545,3133,3058,872,1302,3705,1647,2255,4933
24546,266,1373,439,1614,929,732,104,3980
24547,544,2797,2244,2425,1788,373,1351,3750
24548,4219,77,3286,3134,1537,2884,1979,3148
24549,3402,3201,1162,3710,1805,3267,1712,3573
24550,3538,982,3975,1991,4689,2499,316,1629
24551,1785,3143,2923,36,2565,4065,108,2779
24552,3328,4589,151,4419,2354,626,1163,1256
24553,1920,2066,4730,882,2959,3104,2148,4979
24554,4357,1805,2516,2949,4163,4260,2824,4204
24555,3470,2680,2023,4180,4200,1950,2897,43
24556,2043,2142,4509,4995,2296,2289,4543,4757
24557,3276,4469,1159,112,4431,1001,3419,444
24558,3333,4757,1560,2985,4119,386,1994,2858
24559,4828,1914,2067,2246,4306,437,4272,1835
24560,1370,1513,2531,2362,1289,911,3953,589
24561,908,1610,2236,2475,4505,2911,2560,4482
24562,1263,117,1087,4659,2549,2845,314,3017
24563,3378,2708,1496,4673,1097,4254,1967,3475
24564,4834,2877,1743,4111,4327,1699,3395,3861
24565,3810,911,4614,1996,4291,3224,4054,3184
24566,3950,2377,2321,1286,458,423,4862,1534
24567,1358,1675,870,1452,4507,4725,971,1610
24568,4080,3090,966,4922,4967,4429,2752,2868
24569,4341,1006,2207,1574,4905,982,4327,4118
24570,4307,3264,920,1489,2763,2744,377,3074
24571,2329,1327,2073,1166,532,3513,3755,736
24572,2522,944,3168,840,2780,4754,3720,3168
24573,4379,1403,839,1869,3384,930,291,3786
24574,4629,4806,1932,1208,4457,4109,1579,418
24575,707,3036,2574,2234,2315,4072,1828,1790
24576,865,2884,3916,2599,484,1144,382,596
24577,532,4071,4409,3516,1430,1659,4640,4833
24578,3219,320,2944,1681,2244,777,2386,1120
24579,748,446,2362,4803,620,254,3074,1506
24580,883,1636,730,2426,2247,2562,3394,209
24581,35,696,366,1888,2101,3981,1724,4265
24582,3037,2066,339,1633,2588,4390,2503,681
24583,2390,1713,4111,4804,3500,78,3155,3538
24584,1269,2688,2951,562,4087,4886,799,436
24585,3786,165,2551,4861,4193,4253,677,4615
24586,3543,3802,4649,1886,233,2303,4692,2642
24587,2744,270,1855,1460,604,2922,4311,3570
24588,1977,3519,4241,864,1336,2318,2127,1525
24589,803,2019,134,4432,1280,1319,183,2321
24590,4592,2785,3395,1294,3036,4648,879,659
24591,1324,4844,3322,3393,3098,4819,4640,1724
24592,1484,3569,283,2242,2559,263,4549,1674
24593,131,246,1769,1827,2373,1565,3749,588
24594,1456,979,404,1793,4171,4106,1774,3506
24595,4470,4261,1120,2227,4892,2834,3477,2907
24596,4882,1314,119,49,1625,3463,3278,2007
24597,1791,321,3615,1527,3706,3048,2245,4497
24598,4483,365,4028,2005,543,2567,625,4847
24599,204,444,788,3682,26,4910,306,2791
24600,1143,1133,3887,2467,2768,2068,4697,1390
24601,2383,969,2735,155,3166,3123,807,1386
24602,1763,1789,871,3622,2789,3239,2892,4011
24603,2657,52,2372,658,381,2789,2227,3922
24604,25,4041,1097,4375,2168,2446,3557,1757
24605,4522,4537,3741,2717,1756,1498,2648,2986
24606,2580,4634,1850,3478,3809,2438,3862,2644
24607,1407,1040,124,1055,4560,118,4141,915
24608,3247,2931,94,914,3907,3112,923,302
24609,1871,4016,2889,3464,2314,4469,1149,1352
24610,277,1010,3345,4491,4209,4936,2250,3476
24611,4297,476,1239,465,2192,2557,3472,1104
24612,4565,2423,2859,2124,2604,3220,3051,1912
24613,4915,214,1588,302,4649,2761,1115,4268
24614,4911,881,3322,4187,1686,2673,2385,3850
24615,3768,1092,1826,1213,4623,751,2327,4392
24616,4283,4567,557,2609,1653,2874,1854,2701
24617,2030,1717,2952,1971,4212,3076,723,4216
24618,4836,2473,98,4662,274,4663,872,101
24619,219,1350,2965,2627,4067,3321,2529,2767
24620,2655,1752,3781,2561,3233,697,4588,3843
24621,2613,141,127,530,2067,96,2399,17
24622,1148,2171,1555,3821,117,1924,1978,2698
24623,3109,409,1578,2227,4511,474,2529,2269
24624,1429,3628,2460,1853,3415,2813,3839,2157
24625,3048,1667,1630,2770,2121,126,995,3420
24626,2169,4656,1372,2471,1995,395,4854,2530
24627,1621,80,1279,4926,2089,4173,106,3441
24628,2121,948,2768,2392,1763,4153,4824,2705
24629,2124,2019,2852,1826,4666,2930,3949,1355
24630,3036,4076,2821,85,3801,844,2748,1865
24631,93,2606,1383,1529,2971,3510,2562,3951
24632,1407,674,2217,3931,4413,3402,149,3369
24633,3680,439,1678,2830,488,2916,4533,262
24634,342,2810,474,1368,1342,2818,1785,4098
24635,3154,2658,25,4079,470,1241,1896,2269
24636,1900,1290,607,4043,4476,4454,4356,4921
24637,2662,431,3649,758,190,4660,2539,4791
24638,3785,4788,4080,324,1854,2299,3200,4824
24639,4139,3065,3815,2330,3528,4099,1941,2747
24640,2863,1383,2957,1245,4593,760,1061,3047
24641,677,2853,2278,1385,3138,2197,1558,908
24642,2505,557,2093,2574,3658,187,453,316
24643,1274,508,1071,1792,3348,1068,1530,4848
24644,3909,4845,1666,3185,3701,1562,56,1100
24645,4954,665,4805,1198,1209,2640,2292,4050
24646,2056,1116,1542,2157,3423,3277,2905,1698
24647,342,516,4710,1149,3698,4662,572,3255
24648,1095,1689,3577,2069,1749,3060,1977,760
24649,1525,710,4497,3613,3747,4192,1745,3443
24650,1955,1771,2756,4117,3895,3525,2760,1346
24651,2436,4879,3640,2924,4022,638,879,1055
24652,4301,1858,1906,4,2930,2747,4489,490
24653,1500,590,2681,4027,2039,1075,703,1458
24654,4020,2636,1285,3778,353,335,4649,3472
24655,4376,4595,2209,4694,1638,1750,1877,790
24656,4352,3054,346,4550,4348,1292,2921,3748
24657,2952,2474,358,1830,1991,1495,3770,1461
24658,1951,3651,214,1256,1137,1985,567,4722
24659,210,4406,3564,2313,4780,3192,4853,1169
24660,3272,2813,1619,4293,1204,3853,2290,611
24661,4419,419,440,358,3768,4526,3044,389
24662,572,1872,865,4715,4054,2802,2697,1258
24663,4806,4230,593,3754,4714,2851,4700,4457
24664,4082,2628,820,3186,1072,3835,1719,4487
24665,3141,4322,4400,2384,533,3722,4247,4355
24666,540,2713,1503,1429,4526,2980,3991,119
24667,1628,1347,2721,1872,2270,3325,1786,1914
24668,1967,2068,2335,1106,1660,1052,3257,3195
24669,3683,2736,1946,2427,2399,4477,810,1156
24670,2485,3424,3451,4029,4649,1205,2321,1079
24671,1538,4328,669,3462,2221,1741,25,139
24672,4072,4298,4113,4825,831,547,3667,2903
24673,2681,1086,3297,25,2846,574,1300,3217
24674,2069,1134,483,3446,4287,1397,1649,680
24675,3089,1155,1668,3231,2268,4550,4780,2827
24676,1231,1848,1235,2478,3618,3109,2448,2500
24677,335,4135,1821,126,717,3561,4204,2129
24678,3105,726,4790,1410,11,4296,1134,1041
24679,19,2161,163,965,3835,3166,1693,3311
24680,2177,1682,246,440,1534,2293,1875,2720
24681,3867,2825,3167,3548,3434,839,563,2435
24682,3640,225,2065,535,3779,265,3391,4488
24683,1085,1866,3646,1511,1987,2103,4569,134
24684,4994,4342,3999,4606,3088,449,2120,4705
24685,855,4597,1432,767,4238,1039,42,1971
24686,2959,3627,1437,4458,2801,882,2362,2032
24687,3633,4718,1023,2746,4993,4131,354,4428
24688,4919,3216,4613,3103,351,3481,2293,1207
24689,742,2381,4508,3874,1586,2534,709,2696
24690,1510,2684,446,926,2464,4937,1890,3039
24691,1562,2518,1364,2693,1974,1819,1687,2482
24692,2878,3352,2743,3541,1468,4854,1804,238
24693,4571,1266,3957,697,1175,2042,2695,2365
24694,819,2,4811,1678,3400,590,1638,2406
24695,4212,585,1867,4755,2374,2621,2460,53
24696,4392,65,2693,1288,3533,1247,1470,1317
24697,3249,4316,806,1847,4376,362,1116,2883
24698,1626,4318,4110,1655,2156,1644,1278,667
24699,4689,1820,1375,3241,1663,1482,2675,1732
24700,3475,2363,615,826,4772,912,1606,4250
24701,1930,903,3562,1038,4155,2820,2306,809
24702,3477,4578,3972,757,3856,3646,440,469
24703,4746,1690,2046,2042,1691,1637,2586,1386
24704,4355,3359,16,2024,603,2129,1835,1166
24705,1916,912,4594,4070,1145,4882,1673,2393
24706,4374,1647,3857,4800,4833,1998,792,2452
24707,2818,3526,3786,26,4808,835,4064,59
24708,1863,1022,1133,1732,328,2941,3125,1907
24709,3336,2203,1120,3264,2658,4900,4932,1234
24710,95,4797,4701,4114,3967,528,4468,205
24711,1902,2636,1407,2717,4592,1153,1146,510
24712,1200,1270,4015,3745,129,22,4718,372
24713,2436,948,735,3818,557,1940,3962,2041
24714,856,1285,4030,1353,4629,3882,984,4964
24715,1881,1278,3228,3819,457,4508,4099,1056
24716,2809,2477,4050,1859,2192,4011,3198,108
24717,3428,620,4340,2862,3509,751,1799,3890
24718,797,1788,4771,2114,1219,845,3674,4604
24719,3093,2290,1666,424,2838,929,3954,1077
24720,1883,483,1020,308,1929,3041,3902,446
24721,2347,4071,2667,1287,2935,1205,1449,660
24722,1862,1896,2325,4705,997,1365,2082,673
24723,2288,2196,2484,86,3136,3078,2539,3232
24724,3304,4479,577,1541,1818,3106,4149,460
24725,4132,4683,3173,3455,146,2695,2377,3496
24726,3852,3731,249,1051,23,361,1327,3427
24727,3835,4109,4955,2568,2968,745,4521,2406
24728,3125,4649,3652,3163,3311,1801,1521,2378
24729,4531,3926,3454,3342,3657,3232,2417,3721
24730,3201,4906,4356,3086,1959,918,3226,3830
24731,2910,8,1902,4860,4433,4804,1504,2973
24732,2291,585,2341,131,798,2542,3675,3133
24733,4617,339,873,1724,1004,2728,4496,1885
24734,1918,575,718,1634,789,4850,1769,2422
24735,20,2607,2571,4906,275,2449,1126,2104
24736,3974,4542,670,4783,1857,1841,1723,361
24737,4438,4526,1499,4570,3202,1210,1765,2654
24738,3295,3063,257,1639,301,2387,3930,2515
24739,4380,646,3877,2554,4001,3449,2528,437
24740,174,4404,4873,1952,2348,2495,1083,3623
24741,1087,2854,1610,1849,3376,1051,3046,3772
24742,4644,4304,326,4701,2022,4038,776,1636
24743,373,4168,1412,2813,3144,960,4100,1859
24744,1540,3167,4966,3258,1349,2905,2848,1178
24745,4961,3537,3960,2700,4375,796,3194,146
24746,2085,2175,4672,3727,2418,4316,4717,1346
24747,4673,3954,1175,2998,353,4649,4461,2550
24748,4789,4044,1013,358,4265,677,3072,3807
24749,936,3769,2611,4452,3283,1277,4325,2360
24750,623,730,2505,2890,4686,4901,2443,2123
24751,722,1283,2736,3733,1624,4185,1790,3768
24752,3639,4570,1356,4165,2333,4716,444,2332
24753,2384,3385,2543,983,182,2863,3752,2442
24754,1985,903,1560,1222,120,152,4503,3251
24755,41,3939,3423,4690,2593,3107,1724,2719
24756,4664,1103,843,1471,3255,4314,3712,3879
24757,1009,3787,1663,1965,2430,4136,3840,682
24758,1214,1388,2600,3435,3772,3025,146,2592
24759,415,1055,3594,1712,902,1536,1798,2345
24760,3232,2034,1011,3411,1769,2466,1569,4386
24761,1296,3535,1511,3890,3510,4741,757,1315
24762,519,3496,2763,4174,3077,4491,2025,1148
24763,4546,912,4770,1806,590,828,695,2867
24764,3908,4430,1712,626,3894,3401,2341,2389
24765,3633,2038,1144,4750,3881,3288,3491,4833
24766,4924,3588,2470,4462,1500,987,420,3608
24767,1692,3316,753,1441,423,3521,2966,317
24768,669,1635,4545,1939,500,3576,1673,4889
24769,2770,3552,4266,3331,3940,3047,4915,122
24770,4183,2465,4476,4360,3084,4771,2735,3805
24771,1492,2427,4465,3495,1818,482,844,4931
24772,1359,1260,917,2512,2640,495,2890,2290
24773,1247,2080,1541,1341,3697,1233,1021,1721
24774,1145,4315,407,666,4981,854,3888,2231
24775,963,2605,3061,271,2078,2673,2183,1453
24776,923,3489,3072,488,2215,1923,828,192
24777,4598,1232,3922,237,988,2092,4909,2652
24778,1618,1318,936,3282,192,2876,3373,68
24779,4820,2986,2552,4779,3242,317,382,4736
24780,3737,2221,3399,1035,3428,962,3550,1389
24781,232,2319,61,2736,493,4467,4579,4066
24782,2322,2894,1659,3054,1951,1071,3360,2995
24783,1520,1681,2662,527,4365,2731,1852,4063
24784,3734,1512,1153,1180,4358,1854,3048,485
24785,4449,4545,4692,387,3538,66,3498,1800
24786,4014,3733,2258,3874,3935,2963,32,965
24787,463,2072,3678,3263,1917,1678,2394,4254
24788,2587,3839,3474,2387,589,1833,356,2635
24789,455,307,2384,3425,3782,4925,2090,2871
24790,1247,3773,2253,535,1427,744,2640,844
24791,3417,2509,3659,729,4900,1123,1768,3081
24792,4501,625,3023,226,2951,998,854,3853
24793,431,2015,211,3558,1839,3970,2532,1549
24794,4418,293,4188,2519,4833,1017,4152,3197
24795,775,648,710,715,3216,4859,179,234
24796,4506,4311,4007,3551,1,1332,3858,1405
24797,4254,3998,3712,1847,546,3492,447,3984
24798,1495,920,1016,1837,3371,2061,1247,1419
24799,2829,1693,1677,2146,4307,4613,886,290
24800,988,2702,618,2333,341,1888,1190,1107
24801,748,4993,559,929,25,1275,3962,4094
24802,601,4049,4339,1953,2073,3416,3273,2904
24803,406,4526,4034,2631,3514,4740,1596,2725
24804,4783,1184,3515,1103,2065,641,4094,519
24805,1505,1390,3610,4382,4319,406,1901,2543
24806,3871,4335,1514,532,1783,1472,1281,912
24807,1328,439,1288,4764,5000,2841,1392,4325
24808,2418,1758,2330,4989,2412,3621,161,1335
24809,1773,155,3835,699,453,4486,3773,4789
24810,2433,2995,4913,1372,2639,4388,3618,2850
24811,2713,1515,1423,4330,2760,3394,3835,4187
24812,1393,2509,2792,2982,586,528,2049,76
24813,2581,846,4245,1923,4005,290,3552,3792
24814,519,3052,2710,249,2491,1015,3563,1744
24815,2452,2286,1724,4651,1436,1963,3734,3807
24816,1254,1077,4246,3867,4017,1004,1220,208
24817,3118,4173,2818,1382,1737,3690,1088,3978
24818,933,412,2174,589,4145,660,3693,4643
24819,2851,1819,2255,4531,1684,1428,949,2340
24820,334,3026,3645,334,2652,4510,3184,4244
24821,1366,3380,2119,180,1088,549,4675,3979
24822,2391,2955,3897,4111,2119,4348,4627,91
24823,2747,655,2769,3004,2450,1853,4682,2354
24824,932,2492,954,2157,3501,2582,4867,2869
24825,2929,1211,2072,3723,3013,1573,4926,2681
24826,1496,1038,1025,1073,3900,3038,2928,4941
24827,2604,2393,4656,4112,3511,3905,3999,4435
24828,4926,1884,4706,517,1284,1046,3223,3693
24829,2720,3789,3981,2110,2331,336,1799,3470
24830,3071,4927,775,3943,2768,3246,2108,4834
24831,563,3934,4092,1192,4648,3007,2337,2223
24832,1462,2031,3141,4815,2233,4981,4529,3650
24833,149,3331,2408,1200,3450,2457,1951,43
24834,1308,1516,1437,4223,3982,4176,1143,2295
24835,2247,4074,2441,966,4979,2200,2594,3795
24836,4405,3259,4643,1399,667,4970,4779,612
24837,2776,334,3952,2328,828,1065,3216,3195
24838,2606,275,1940,4866,2882,1767,4811,1823
24839,1822,2796,3255,1704,115,220,4374,2167
24840,1633,383,3097,107,1307,142,1783,4056
24841,354,3775,3714,4119,1055,3721,4524,2944
24842,134,4665,1201,1913,29,741,2236,4711
24843,2291,4970,3850,526,2184,2573,2753,1715
24844,686,1835,4326,3337,3071,1082,2315,3687
24845,2038,3822,2794,1491,3534,2961,394,2988
24846,1787,3746,448,471,2771,3369,2102,4530
24847,3822,3351,4834,3172,1673,4364,2211,4220
24848,336,3362,887,3886,1878,1252,589,1201
24849,437,4668,1055,3056,2134,2445,2472,1620
24850,4966,3512,4270,1380,718,543,3012,1865
24851,262,3438,566,3186,2136,2413,2281,4698
24852,1248,3596,296,4843,3794,67,2664,1880
24853,996,4515,4286,4523,981,1318,4989,959
24854,471,1850,655,485,664,919,534,3415
24855,1200,682,2955,1536,4897,1665,1938,1241
24856,1571,3514,3245,3190,131,630,3802,2877
24857,1058,1350,438,2252,2404,2333,1164,2897
24858,1679,2693,2119,4533,2298,1687,2613,4388
24859,1711,132,596,1399,4353,4210,358,3312
24860,2948,3281,4560,3871,883,304,3159,403
24861,4162,2325,3963,4117,1762,2424,2807,1454
